,open,high,low,close,volume
2008-07-04,3423.295163782107,3437.7550305276445,3405.0944906429786,3419.5384893405594,50359294
2008-07-07,3414.6866350445152,3467.162116598646,3381.5756505723166,3433.8651648415453,38840685
2008-07-08,3438.292072443118,3492.4306591120485,3408.5686904702984,3462.498021308433,48455133
2008-07-09,3459.849539968084,3506.7812788361825,3427.684179220117,3474.4799032392875,32654398
2008-07-10,3460.749013689264,3481.555716127698,3438.4816012718097,3459.2794685161816,54033083
2008-07-11,3455.3337170255822,3488.9231393273835,3435.849802910245,3469.3601331447117,58256060
2008-07-14,3461.1786310815637,3550.5338777892807,3428.843965593662,3517.671450915304,71104423
2008-07-15,3517.909968201715,3534.2873618347016,3463.5920595660605,3479.7919975462423,58378809
2008-07-16,3471.507254921408,3509.59640293849,3448.2601418707022,3486.2505606414807,113219388
2008-07-17,3492.7069230694933,3508.0110792673186,3445.009670344457,3460.1712635312597,149623812
2008-07-18,3459.5409873816698,3520.7108908867294,3450.6048255306173,3511.6401543651737,40843885
2008-07-21,3510.392847912275,3553.2216542194788,3411.211853788065,3453.3446392264273,81211503
2008-07-22,3457.8746824223063,3481.4471171305854,3406.7501057357845,3430.1334274828246,143929427
2008-07-23,3436.7460862739367,3489.3248134382625,3394.840136122367,3447.2902925481444,82276402
2008-07-24,3447.1517200844087,3530.077737471439,3433.6966761588383,3516.3525862891884,71570627
2008-07-25,3510.928961953454,3549.3548091774364,3481.529609175704,3519.8804992005284,20107533
2008-07-28,3507.3921770846737,3523.2096050314767,3483.6996433046866,3499.481395681571,37825559
2008-07-29,3494.6797589590583,3618.447558555081,3458.3324989659027,3581.200419556573,40689538
2008-07-30,3576.7796980432704,3613.7529766833395,3489.9423787381074,3526.394827465127,100044827
2008-07-31,3527.1498811620745,3539.9395787884996,3422.210271247624,3434.6646106714416,34699255
2008-08-01,3432.2936831151846,3491.16419324385,3392.4082183053815,3451.060644249816,47910546
2008-08-04,3455.8088410612727,3471.174391719301,3418.6265345010875,3433.894648160534,76108559
2008-08-05,3429.6848082112774,3459.282210994073,3364.6492971980515,3393.938214980879,33925716
2008-08-06,3393.55102658886,3465.9496125770656,3351.619169189497,3423.6458928917436,57487518
2008-08-07,3431.7530003860165,3476.8535244338123,3392.8919483279046,3437.9226079533987,53861164
2008-08-08,3440.272945215447,3481.782037616466,3376.9316471752886,3418.174102916498,77523263
2008-08-11,3417.7636653760933,3438.0172908602513,3347.826093425572,3367.7835372848076,69508397
2008-08-12,3363.7291001209887,3415.524870054177,3351.7684987707107,3403.423126414981,68420262
2008-08-13,3399.112817655078,3449.6900127601775,3384.2129128993056,3434.634400257724,55280243
2008-08-14,3428.791309177916,3460.640684472386,3403.058405439705,3434.8622188668746,21629216
2008-08-15,3431.145650780024,3551.315258217186,3395.350921046302,3514.649392665645,53616350
2008-08-18,3519.9611936280467,3534.046446618207,3462.660904530607,3476.572536227015,51401898
2008-08-19,3475.029714886844,3506.6431559586003,3383.3184269033522,3414.3801194815182,73353878
2008-08-20,3405.1628428137046,3424.694094261159,3366.380820144379,3385.801016492321,40469913
2008-08-21,3397.7743552718657,3417.862067675442,3365.221027324093,3385.2346044610026,51055973
2008-08-22,3387.400918935578,3428.808305062364,3356.5106093642717,3397.8229550954725,51868076
2008-08-25,3388.261865929905,3415.6577612660235,3363.968048018922,3391.34185981675,35013919
2008-08-26,3388.3449382914164,3444.2948916610208,3352.3595869642004,3408.0997377862,28089172
2008-08-27,3408.855561490683,3422.6927371824445,3347.1706784932376,3360.8128398854574,60539340
2008-08-28,3372.2704698733,3455.458712128442,3337.2006014699878,3419.8935879328606,82756664
2008-08-29,3412.3143345514445,3432.992659135756,3401.5916401377676,3422.23877862064,36582428
2008-09-01,3428.9192674192254,3486.7409856890204,3413.693018361761,3471.326425998384,44841732
2008-09-02,3481.042574431934,3522.5397869388567,3449.4991170819853,3490.9069436355326,75701472
2008-09-03,3486.51779627807,3552.7164554212814,3447.9943666281692,3513.8905768954382,79469813
2008-09-04,3511.940271914892,3559.7964828595236,3494.286463629602,3541.991612606713,56133666
2008-09-05,3534.6504152821835,3585.9207049091924,3514.2487097897783,3565.3418510259653,61505327
2008-09-08,3563.891033983263,3625.3163115159423,3535.8389082084495,3597.003550255273,65238378
2008-09-09,3596.740321720042,3676.2681608274092,3580.1387464749464,3659.3774695412103,71345908
2008-09-10,3664.205286222741,3713.0979175320326,3625.3223423905683,3674.109870582739,29262689
2008-09-11,3682.1207782859833,3747.1822533059844,3644.4292406860764,3709.213385846996,130402810
2008-09-12,3703.6636899734076,3724.615303149031,3689.0234143678567,3709.950177579002,57341519
2008-09-15,3695.35282163624,3804.6451385710293,3668.974294499876,3777.6789431025863,72019654
2008-09-16,3777.518431191941,3816.231488965292,3715.0661761510937,3753.533428961757,34162237
2008-09-17,3755.7370348245413,3859.912199507697,3733.678482108429,3837.3741678012666,45561937
2008-09-18,3839.2883857846973,3876.7736070381193,3805.383368106023,3842.837249105332,60371362
2008-09-19,3840.326544857704,3851.8557090521854,3769.363464044399,3780.7136625440953,20283731
2008-09-22,3781.656966479356,3818.9876176107077,3749.184303146424,3786.4735944348845,31863239
2008-09-23,3797.9499779361827,3813.2425367012756,3743.8106204009446,3758.946129006005,34791749
2008-09-24,3761.8159653594666,3839.758208846362,3721.166409316299,3798.709982209152,26382598
2008-09-25,3795.87334548295,3818.8554402913705,3751.2281403050406,3774.078276988173,52723662
2008-09-26,3770.3027055567754,3790.343895224708,3735.744028420064,3755.707637439652,48181815
2008-09-29,3754.431805845717,3795.3884885538378,3633.4747771877533,3673.549119587414,101888253
2008-09-30,3685.5744088789675,3696.636440183082,3641.5838287268007,3652.5467294250752,28550807
2008-10-01,3651.2077006109125,3674.8167308850357,3526.706183384252,3549.6585881616325,56227007
2008-10-02,3549.5180618315826,3571.5251994882888,3459.059030562452,3480.6391163182648,32200372
2008-10-03,3477.2815973556008,3530.6884705958128,3458.685082359232,3511.906779993114,21188380
2008-10-06,3519.625834201314,3590.841125708204,3478.736428602237,3549.603453814638,67082615
2008-10-07,3563.5167439913507,3608.2927778506983,3527.848493093019,3572.5342679942287,69917954
2008-10-08,3575.7539291156268,3586.9790489936245,3524.1853610057665,3535.283434626901,65896303
2008-10-09,3535.8686859780782,3569.97876742021,3500.14062059234,3534.2349415065987,25887880
2008-10-10,3534.4949398551025,3564.350066277443,3507.0213413271276,3536.8580989344305,52133966
2008-10-13,3519.992189381908,3560.5026493749474,3450.7793176108125,3490.955604875133,67403924
2008-10-14,3496.1581820474385,3575.0415436351695,3476.4767127860364,3555.0286655668833,80487598
2008-10-15,3555.9825964765264,3628.4613875555633,3526.6755392036366,3598.801433697623,68454573
2008-10-16,3601.884469669685,3628.925807315806,3567.3581041921475,3594.3428225245243,81011414
2008-10-17,3589.2283444629197,3624.7677336977727,3562.6838147920316,3598.1571699243864,85260640
2008-10-20,3595.39049737315,3635.7364297891445,3570.0032509374696,3610.2442998521265,52691572
2008-10-21,3607.276498983911,3623.7123139772307,3510.20906969294,3526.2758217252886,64154106
2008-10-22,3533.4808705806,3569.0174383054,3479.1621631176104,3514.5079179754703,82422755
2008-10-23,3511.845609085965,3536.4754477566576,3463.606893264028,3488.0699849154034,60769363
2008-10-24,3502.598914832054,3544.928392765864,3406.1846728479277,3447.8525318332213,91060283
2008-10-27,3450.823631997767,3468.450729917571,3419.4419138292005,3436.998391254207,77422014
2008-10-28,3428.2293527538945,3546.982783436719,3396.2527546577967,3514.2042596925253,36444746
2008-10-29,3513.300783829898,3590.3539727561465,3471.467311337741,3548.106067803103,26024100
2008-10-30,3543.4816428927843,3575.8498708843363,3496.1532549010394,3528.3835682733647,50485025
2008-10-31,3512.8983221753247,3594.4193923405915,3473.5091450166265,3554.5630399890138,27700702
2008-11-03,3565.933880563544,3657.9804156164264,3527.5116219629476,3618.986524874729,52121936
2008-11-04,3624.0758516454503,3687.9485673319746,3601.9647228518024,3665.584188819821,49815282
2008-11-05,3669.4932214475302,3704.72219942821,3638.2979810975476,3673.4929563740825,95820689
2008-11-06,3674.7081747362213,3689.6370934010624,3633.5735082291462,3648.39552878601,64363991
2008-11-07,3638.3112353493675,3709.688691757252,3609.731358902676,3680.775249488665,81531594
2008-11-10,3677.2150774936567,3720.580601636229,3659.5489283105076,3702.791577328254,39143154
2008-11-11,3709.0254548539083,3784.129343779249,3672.1675034330674,3746.895068070198,107431898
2008-11-12,3739.0174457801004,3810.2395963358467,3709.9257056471924,3780.822587774865,78166960
2008-11-13,3761.678246539032,3858.881779670371,3736.8050006787535,3833.533407822225,61913739
2008-11-14,3831.7921708863346,3851.6713974000463,3794.888037514924,3814.678478690477,20261920
2008-11-17,3813.5969597093954,3926.0280849584165,3765.9766323699587,3877.608447147141,90142602
2008-11-18,3878.6597708443687,3905.632846397236,3866.181714292231,3893.108307382939,121351407
2008-11-19,3898.7807113492386,4006.9958315583644,3887.3354241589755,3995.2672976885824,50282953
2008-11-20,4000.362108989429,4019.054096990235,3952.118785142404,3970.672044117886,50800052
2008-11-21,3972.7270241809742,4105.776750169095,3924.217148632236,4056.247034773568,38616685
2008-11-24,4065.945776069379,4123.559242212881,4015.96561868674,4073.4863926925827,22112770
2008-11-25,4061.111387226474,4097.861510509476,4009.248458845804,4045.8605732836586,37749646
2008-11-26,4049.9435086220387,4095.7121902310696,3978.806861016846,4024.28558067144,114632659
2008-11-27,4029.3283192740687,4048.022860685431,3992.371735727012,4010.981153309606,85757940
2008-11-28,4001.0374313739635,4083.3047904562018,3952.1430697588107,4034.007520473762,33976485
2008-12-01,4021.8823377983144,4079.770370501734,4006.0849932850037,4063.808346976105,37443361
2008-12-02,4057.7456152962395,4071.9933822238813,4026.4565932933774,4040.644313242,145410970
2008-12-03,4035.2982059066535,4056.180063144044,4020.6818901618217,4041.5411347904083,30022448
2008-12-04,4047.6310862974015,4184.31083701513,4014.313904595027,4150.149795193255,34963695
2008-12-05,4145.048939178707,4289.875986561932,4102.314545718539,4246.099784752193,40335508
2008-12-08,4238.827502233899,4303.063906430596,4212.6880443008995,4276.690956999647,25356065
2008-12-09,4271.459420058212,4336.20148776918,4219.010341219405,4283.603294779903,38216519
2008-12-10,4293.1868490843635,4322.943593645244,4263.803413722183,4293.557620647815,38508108
2008-12-11,4293.669625606725,4346.584795603938,4276.475687815993,4329.248383194064,31845563
2008-12-12,4327.69633877064,4358.681205518707,4250.977367425788,4281.632431917873,97125950
2008-12-15,4280.690425696018,4320.459630687414,4229.818361419414,4269.483449436237,27899488
2008-12-16,4280.516309862397,4326.841160906423,4142.280657828451,4187.59994400688,46574819
2008-12-17,4181.325481046129,4236.819503662994,4151.689571936599,4207.001610291287,32250141
2008-12-18,4218.070301287959,4279.980028379741,4182.486372298741,4244.175871022266,45016812
2008-12-19,4245.96263764791,4267.928900834022,4203.016240974049,4224.873400104897,31509544
2008-12-22,4223.517896945359,4346.489417873101,4185.678702110931,4307.894281068927,51933825
2008-12-23,4329.441510974074,4382.952193379454,4199.965416174322,4252.525437491063,58718482
2008-12-24,4243.5471699246855,4256.237649340794,4166.593112887898,4179.090833326651,100797539
2008-12-25,4176.1346634952815,4237.686070281956,4128.671612194707,4190.064699845818,37252740
2008-12-26,4179.736766585401,4281.496038438529,4145.785496168686,4246.9984134333945,112273332
2008-12-29,4255.08862238884,4361.878654668748,4233.723879452637,4340.087135338378,33399264
2008-12-30,4354.749589658573,4407.21951936104,4272.289379211744,4324.393552141804,44389966
2008-12-31,4338.836358758766,4415.591230173561,4307.017315619125,4383.445047296987,120831000
2009-01-01,4394.175271497233,4419.7357606929745,4362.377119572137,4387.901112597183,213469468
2009-01-02,4386.166834456155,4405.093040318835,4363.637369228069,4382.547959732145,116162640
2009-01-05,4379.346587530727,4454.45848930826,4357.692811533882,4432.541688956666,44711337
2009-01-06,4417.726629584858,4521.928060936536,4369.889319116268,4473.48695036875,64680555
2009-01-07,4491.701857753223,4530.528578200327,4357.199571688853,4395.192051712569,70340057
2009-01-08,4399.314549155581,4525.42811498955,4348.139715375016,4473.39158335363,59426182
2009-01-09,4468.990151598398,4577.70531434856,4447.451028937656,4555.748046007012,30207786
2009-01-12,4567.848631160989,4584.801679426256,4512.615161753968,4529.4256073566585,56222342
2009-01-13,4520.613478332377,4564.973220633761,4509.036750890766,4553.312754423362,38826390
2009-01-14,4557.015709012674,4620.008064611719,4522.4798169058695,4585.258133888281,30809301
2009-01-15,4583.675035603975,4662.397752809987,4526.456702468341,4604.914288607153,42791452
2009-01-16,4610.796395581637,4654.366820135825,4535.973361509117,4579.245642403724,58538739
2009-01-19,4578.663404699143,4604.23041353527,4519.474445029604,4544.852656476151,82493093
2009-01-20,4531.664149515607,4596.6017443407245,4480.598703092871,4545.3817202942855,44038262
2009-01-21,4546.068767219927,4661.1147800386425,4499.1659635213955,4613.51610711658,48072875
2009-01-22,4623.194010342018,4663.228620364568,4610.923352281428,4650.884467630778,74737923
2009-01-23,4650.612703374406,4700.228252409728,4586.363625961834,4635.821372129559,51803563
2009-01-26,4643.007962622606,4707.710737434244,4617.446961447655,4681.935430134723,60509404
2009-01-27,4672.145227050267,4690.818551749596,4512.355191838376,4530.462247263667,51987704
2009-01-28,4530.224300198683,4611.332144299407,4508.6454447475735,4589.471078173255,55334072
2009-01-29,4583.738732829963,4616.6765536493995,4468.816099048217,4501.160529576257,29151628
2009-01-30,4507.885090923915,4538.307361591642,4450.617883933569,4480.8577557849,53153627
2009-02-02,4481.139974206907,4505.28826839509,4399.755490268174,4423.593674757363,102100150
2009-02-03,4429.698885856882,4448.40188617157,4337.690271596055,4356.082449829681,54408409
2009-02-04,4365.558762425447,4462.037545999056,4321.369232492255,4417.324032068199,32955149
2009-02-05,4423.434238774015,4478.289679546132,4344.632131986341,4399.186878876066,104615112
2009-02-06,4401.589876941113,4465.572872498456,4356.350706781307,4420.143014750342,71715639
2009-02-09,4411.318532866948,4446.38382687111,4387.235514234281,4422.241177483634,73393610
2009-02-10,4422.216535777001,4473.319398416034,4400.3350120649275,4451.293996820964,72405636
2009-02-11,4446.548112608452,4481.285156104737,4425.7531244229285,4460.425269193298,28469627
2009-02-12,4457.355926059894,4474.592301878412,4379.244511640615,4396.2445728663815,69125624
2009-02-13,4392.951485411204,4485.107972945839,4357.749423125442,4449.453145595934,99916839
2009-02-16,4440.732879733604,4478.7189253043,4391.48240731626,4429.371265597374,39327426
2009-02-17,4412.031706989864,4454.188787339453,4308.334998878904,4349.898393767496,19062368
2009-02-18,4344.08568502204,4384.49495090893,4286.9013605259515,4327.153117404824,60027859
2009-02-19,4328.826682401296,4432.064543526227,4305.350013314911,4408.157636250956,50825430
2009-02-20,4396.271682375317,4486.949982199073,4370.759633975348,4461.061948752889,23062668
2009-02-23,4461.2018676096795,4502.758611461889,4407.205058861543,4448.644832102785,67674691
2009-02-24,4465.552070713623,4492.32071724948,4406.393452185432,4432.966766886253,65181076
2009-02-25,4442.03711830641,4462.587012107193,4398.202564547312,4418.644237456564,24021600
2009-02-26,4433.168687893156,4561.338159712949,4405.490813020276,4533.036772283217,128596116
2009-02-27,4536.5827663808195,4587.157394279715,4512.897986462132,4563.332955859637,72790365
2009-03-02,4573.988427962685,4607.6789293905895,4558.514043243821,4592.143125022075,19431450
2009-03-03,4585.494025702523,4704.729959306929,4535.964320869338,4654.45537610056,75298110
